32808,2,2,3,38.50,0.00,0.00,-38.50,0.00,37.36,-0.13,5,0,0
32908,2,2,3,39.23,0.00,0.00,-39.23,0.00,38.15,-0.13,1,0,0
33008,2,2,3,39.72,0.00,0.00,-39.72,0.00,38.86,-0.13,8,0,0
33108,2,2,3,39.97,0.00,0.00,-39.97,0.00,39.30,-0.13,9,0,0
33208,2,2,3,39.97,0.00,0.00,-39.97,0.00,39.30,-0.13,7,0,0
33308,2,2,3,39.72,0.00,0.00,-39.72,0.00,39.30,-0.13,5,0,0
33408,2,2,3,39.23,0.00,0.00,-39.23,0.00,39.21,-0.13,-2,0,0
33508,2,2,3,38.50,0.00,0.00,-38.50,0.00,39.12,-0.13,-9,0,0
33608,2,2,3,37.53,0.00,0.00,-37.53,0.00,38.59,-0.13,-9,0,0
33708,2,2,3,36.33,0.00,0.00,-36.33,0.00,37.27,-0.13,0,0,0
33808,2,2,3,34.90,0.00,0.00,-34.90,0.00,36.22,-0.13,-8,0,0
33908,2,2,3,33.26,0.00,0.00,-33.26,0.00,34.81,-0.13,-8,0,0
34008,2,2,3,31.41,0.00,0.00,-31.41,0.00,32.78,-0.13,-5,0,0
34108,2,2,3,29.37,0.00,0.00,-29.37,0.00,30.67,-0.13,-2,0,0
34208,2,2,3,27.15,0.00,0.00,-27.15,0.00,28.91,-0.13,-6,0,0
34319,2,2,3,24.76,0.00,0.00,-24.76,0.00,26.18,-0.13,-6,0,0
34419,2,2,3,22.22,0.00,0.00,-22.22,0.00,23.81,-0.13,-7,0,0
34530,2,2,3,18.16,0.00,0.00,-19.54,0.00,20.46,-0.13,-6,0,0
34639,2,2,3,15.31,0.00,0.00,-15.31,0.00,17.74,-0.13,-23,0,0
34739,2,2,3,12.36,0.00,0.00,-13.84,0.00,14.48,-0.13,-3,0,0
34839,2,2,3,9.34,0.00,0.00,-10.57,0.00,12.46,-0.13,-3,0,0
34949,2,2,3,6.26,0.00,0.00,-6.26,0.00,8.85,-0.13,-22,0,0
35049,2,2,3,3.14,0.00,0.00,-3.14,0.00,5.50,-0.13,-20,0,0
35149,2,2,3,0.00,0.00,0.00,0.00,0.00,2.16,-0.13,-16,0,0
35249,2,2,3,-3.14,0.00,0.00,3.14,0.00,-0.83,-0.13,-25,0,0
35349,2,2,3,-6.26,0.00,0.00,6.26,0.00,-4.00,-0.13,-9,0,0
35449,2,2,3,-9.36,0.00,0.00,9.36,0.00,-6.99,-0.13,-16,0,0
35549,2,2,3,-12.36,0.00,0.00,12.36,0.00,-10.07,-0.13,-27,0,0
35649,2,2,3,-15.31,0.00,0.00,15.31,0.00,-13.24,-0.13,-13,0,0
35749,2,2,3,-18.16,0.00,0.00,18.16,0.00,-16.06,-0.13,-2,0,0
35849,2,2,3,-20.90,0.00,0.00,20.90,0.00,-19.05,-0.13,-10,0,0
35949,2,2,3,-23.51,0.00,0.00,23.51,0.00,-21.60,-0.13,-6,0,0
36059,2,2,3,-25.98,0.00,0.00,25.98,0.00,-24.50,-0.13,-8,0,0
36159,2,2,3,-28.28,0.00,0.00,28.28,0.00,-26.70,-0.13,-1,0,0
36259,2,2,3,-30.42,0.00,0.00,30.42,0.00,-28.73,-0.13,4,0,0
36359,2,2,3,-32.36,0.00,0.00,32.36,0.00,-30.75,-0.13,-11,0,0
36459,2,2,3,-34.11,0.00,0.00,34.11,0.00,-32.60,-0.13,-8,0,0
36559,2,2,3,-35.64,0.00,0.00,35.64,0.00,-34.36,-0.13,-2,0,0
36659,2,2,3,-36.95,0.00,0.00,36.95,0.00,-35.68,-0.13,-8,0,0
36759,2,2,3,-38.04,0.00,0.00,38.04,0.00,-36.91,-0.13,-5,0,0
36869,2,2,3,-38.89,0.00,0.00,38.89,0.00,-38.14,-0.13,-6,0,0
36981,2,2,3,-39.72,0.00,0.00,39.51,0.00,-38.85,-0.13,-7,0,0
37081,2,2,3,-39.97,0.00,0.00,39.88,0.00,-39.29,-0.13,-7,0,0
37181,2,2,3,-39.97,0.00,0.00,40.00,0.00,-39.29,-0.13,-8,0,0
37281,2,2,3,-39.72,0.00,0.00,39.88,0.00,-39.29,-0.13,-7,0,0
37381,2,2,3,-39.23,0.00,0.00,39.51,0.00,-39.29,-0.13,-2,0,0
37481,2,2,3,-38.89,0.00,0.00,38.89,0.00,-39.11,-0.13,-1,0,0
37581,2,2,3,-37.53,0.00,0.00,38.04,0.00,-38.67,-0.13,7,0,0
37681,2,2,3,-36.33,0.00,0.00,36.93,0.00,-37.88,-0.13,-1,0,0
